English Word;Portuguese Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
restoring;restaurando;1;0;0;0;0;0;0;0;0;0
restrain;conter;0;1;1;0;0;1;0;0;0;0
restrained;contido;0;0;0;0;0;1;0;0;0;0
restraint;limitação;1;0;0;0;0;0;0;0;0;0
restrict;restringir;0;1;0;0;0;0;0;1;0;0
restricted;restringido;0;0;0;0;0;0;0;0;0;0
restriction;restrição;0;1;1;0;0;1;0;1;0;0
restrictive;restritivo;0;1;0;0;0;0;0;0;0;0
result;resultado;0;0;0;1;0;0;0;0;0;0
resultant;resultante;0;0;0;1;0;0;0;0;0;0
resumption;recomeço;1;0;0;0;0;0;0;0;0;0
resurrection;ressurreição;0;0;0;0;0;0;0;0;0;0
resuscitation;ressuscitação;0;0;0;0;0;0;0;0;0;0
retail;varejo;0;0;0;0;0;0;0;0;0;0
retailer;varejista;0;0;0;0;0;0;0;0;0;0
retain;reter;0;0;0;0;0;0;0;0;0;1
retaining;retenção;0;0;0;0;0;0;0;0;0;0
retake;retomar;0;0;0;0;0;0;0;0;0;0
retaliate;retaliar;0;1;1;0;0;0;0;0;0;0
retaliation;retaliação;0;1;1;0;0;1;0;0;0;0
retaliatory;retaliativo;0;1;1;0;0;0;0;0;0;0
retard;retardar;0;1;0;0;1;1;0;1;0;0
retardation;retardo;0;1;0;0;0;0;0;0;0;0
retention;retenção;1;0;0;0;0;0;0;0;0;0
retentive;retentivo;0;0;0;0;0;0;0;0;0;0
reticent;reticente;0;1;0;0;0;1;0;0;0;0
retina;retina;0;0;0;0;0;0;0;0;0;0
retired;aposentado;0;0;0;0;0;0;0;0;0;0
retirement;aposentadoria;1;1;0;1;0;1;1;1;0;1
retiring;retraído;0;0;0;0;0;0;0;0;0;0
retold;recontada;0;0;0;0;0;0;0;0;0;0
retort;retorta;0;1;0;0;0;0;0;0;0;0
retrace;retraçar;0;0;0;0;0;0;0;0;0;0
retract;retrair;0;1;1;0;0;0;0;0;0;0
retraction;retratação;0;1;0;0;0;0;0;0;0;0
retrenchment;cerceamento;0;1;0;0;0;1;0;0;0;0
retribution;retribuição;0;1;1;0;0;1;0;1;0;0
retrieval;recuperação;0;0;0;0;0;0;0;0;0;0
retrieve;recuperar;0;0;0;0;0;0;0;0;0;0
retriever;retriever;0;0;0;0;0;0;0;0;0;0
retroactive;retroativo;0;0;0;0;0;0;0;0;0;0
retrograde;retrógrado;0;1;0;0;0;0;0;0;0;0
retrospect;retrospecto;0;0;0;0;0;0;0;0;0;0
retrospective;retrospectivo;0;0;0;0;0;0;0;0;0;0
retrospectively;retrospectivamente;0;0;0;0;0;0;0;0;0;0
return;Retorna;0;0;0;0;0;0;0;0;0;0
reunion;reunião;1;0;0;1;0;0;0;0;0;1
reveal;revelar;0;0;0;0;0;0;0;0;0;0
revel;orgia;1;0;0;0;0;0;1;0;0;0
revelation;revelação;0;0;0;0;0;0;0;0;0;0
revels;revels;1;0;0;0;0;0;1;0;0;0
revenge;vingança;0;1;1;1;0;1;0;0;1;0
revenue;receita;0;0;0;0;0;0;0;0;0;0
reverberation;reverberação;0;0;0;0;0;0;0;0;0;0
revere;reverenciar;1;0;0;1;0;0;1;0;0;1
reverence;reverência;1;0;0;0;0;0;1;0;0;1
reverend;reverendo;1;0;0;0;0;0;1;0;0;0
reverent;reverente;0;0;0;0;0;0;0;0;0;0
reverie;devaneio;1;0;0;0;0;0;1;0;0;1
reversal;reversão;0;1;1;0;1;0;0;0;1;0
reverse;reverter;0;0;0;0;0;0;0;0;0;0
reversion;reversão;0;0;0;0;0;0;0;0;0;0
revert;reverter;0;0;0;0;0;0;0;0;0;0
reverting;revertendo;0;0;0;0;0;0;0;0;0;0
review;revisão;0;0;0;0;0;0;0;0;0;0
reviewer;crítico;0;0;0;0;0;0;0;0;0;0
revise;revisão;1;0;0;0;0;0;0;0;0;0
revision;revisão;0;0;0;0;0;0;0;0;0;0
revisit;revisitar;0;0;0;0;0;0;0;0;0;0
revival;renascimento;1;0;0;1;0;0;1;0;0;1
revive;reviver;1;1;0;1;0;0;0;0;0;0
revocation;revogação;0;1;0;0;0;0;0;0;0;0
revoke;revogar;0;1;1;0;1;1;0;1;0;0
revolt;revolta;0;1;1;0;0;0;0;0;1;0
revolting;revoltante;0;1;1;0;1;1;0;0;0;0
revolution;revolução;1;1;1;1;0;1;0;1;1;0
revolutionary;revolucionário;1;0;0;0;0;0;0;0;0;0
revolutionize;revolucionar;0;0;0;0;0;0;0;0;0;0
revolve;girar;0;0;0;0;0;0;0;0;0;0
revolver;revólver;0;1;1;0;0;1;0;1;0;0
revulsion;asco;0;1;1;0;1;1;0;0;0;0
reward;recompensa;1;0;0;1;0;0;1;0;1;1
rhetoric;retórica;0;0;0;0;0;0;0;0;0;0
rhetorical;retórico;0;0;0;0;0;0;0;0;0;0
rheumatism;reumatismo;0;1;1;0;0;1;0;1;0;0
rhyme;rima;0;0;0;0;0;0;0;0;0;0
rhyming;rimado;0;0;0;0;0;0;0;0;0;0
rhythm;ritmo;1;0;0;0;0;0;0;0;0;0
rhythmical;rítmico;1;0;0;0;0;0;1;0;1;0
rib;costela;0;0;0;0;0;0;0;0;0;0
ribbed;estriado;0;0;0;0;0;0;0;0;0;0
ribbon;fita;1;0;1;1;0;0;1;0;0;0
rice;arroz;0;0;0;0;0;0;0;0;0;0
riches;riquezas;0;0;0;0;0;0;0;0;0;0
richness;riqueza;1;0;0;0;0;0;0;0;0;0
rick;rick;0;0;0;0;0;0;0;0;0;0
rickety;raquítico;0;1;0;0;0;0;0;0;0;0
rid;livrar;0;0;0;0;0;0;0;0;0;0
riddance;libertação;0;0;0;0;0;0;0;0;0;0
riddle;enigma;0;0;0;0;0;0;0;0;1;0
riddled;crivado;0;1;0;0;0;0;0;0;0;0
ride;passeio;0;0;0;0;0;0;0;0;0;0
rider;cavaleiro;1;0;0;0;0;0;0;0;0;0
ridge;cume;0;0;0;0;0;0;0;0;0;0
ridicule;ridículo;0;1;1;0;1;0;0;1;0;0
ridiculous;ridículo;0;1;1;0;1;0;0;0;0;0
riding;equitação;0;0;0;0;0;0;0;0;0;0
rife;freqüente;0;1;0;0;0;0;0;0;0;0
rifle;rifle;0;1;1;0;0;1;0;0;0;0
rifles;rifles;0;0;0;0;0;0;0;0;0;0
rift;fenda;0;1;0;0;0;0;0;0;0;0
rig;equipamento;0;0;0;0;0;0;0;0;0;0
rigging;cordame;0;0;0;0;0;0;0;0;0;0
righteous;justo;1;0;0;0;0;0;0;0;0;0
rightful;legítimo;1;0;0;0;0;0;0;0;0;0
rightly;acertadamente;1;0;0;0;0;0;0;0;0;0
rigid;rígido;0;1;0;0;0;0;0;0;0;0
rigidity;rigidez;0;1;0;0;0;0;0;0;0;0
rigor;rigor;0;1;0;0;1;1;0;0;0;0
rigorous;rigoroso;0;1;0;0;0;0;0;0;0;0
rim;aro;0;0;0;0;0;0;0;0;0;0
rind;casca;0;0;0;0;0;0;0;0;0;0
ring;anel;0;0;0;0;0;0;0;0;0;0
ringer;campainha;0;1;1;0;0;0;0;0;0;0
ringing;zumbido;0;0;0;0;0;0;0;0;0;0
rink;pista de gelo;0;0;0;0;0;0;0;0;0;0
rinse;enxaguar;0;0;0;0;0;0;0;0;0;0
riot;revolta;0;1;1;0;0;1;0;0;0;0
riotous;turbulento;0;1;1;0;0;1;0;0;1;0
riparian;ribeirinho;0;0;0;0;0;0;0;0;0;0
ripe;maduro;1;0;0;0;0;0;0;0;0;0
ripen;amadurecer;1;0;0;1;0;0;0;0;0;0
ripening;amadurecimento;0;0;0;0;0;0;0;0;0;0
ripple;ondulação;0;0;0;0;0;0;0;0;0;0
rise;levantar;0;0;0;0;0;0;0;0;0;0
rising;Aumentar;1;0;0;1;0;0;1;0;0;0
risk;risco;0;1;0;1;0;1;0;0;0;0
risky;arriscado;0;1;0;1;0;1;0;0;0;0
rite;rito;0;0;0;0;0;0;0;0;0;0
ritual;ritual;0;0;0;0;0;0;0;0;0;0
ritualistic;ritualística;0;0;0;0;0;0;0;0;0;0
rival;rival;0;0;0;0;0;0;0;0;0;0
rivalry;rivalidade;0;1;1;0;0;0;0;0;0;0
river;rio;0;0;0;0;0;0;0;0;0;0
riverbank;margem do rio;0;0;0;0;0;0;0;0;0;0
rivet;rebite;0;0;0;0;0;0;0;0;0;0
riveted;rebitadas;0;0;0;0;0;0;0;0;0;0
riveting;fascinante;1;0;0;0;0;0;0;0;0;0
road;estrada;0;0;0;0;0;0;0;0;0;0
roads;estradas;0;0;0;0;0;0;0;0;0;0
roadster;roadster;1;0;0;0;0;0;1;0;0;1
roadway;estrada;0;0;0;0;0;0;0;0;0;0
roam;vaguear;0;0;0;0;0;0;0;0;0;0
roar;rugido;0;0;0;0;0;0;0;0;0;0
roast;assado;0;0;0;0;0;0;0;0;0;0
rob;roubar;0;1;1;0;1;1;0;1;0;0
robber;ladrão;0;1;0;0;1;1;0;0;0;0
robbery;roubo;0;1;1;0;1;1;0;1;0;0
robe;robe;0;0;0;0;0;0;0;0;0;0
robot;robô;0;0;0;0;0;0;0;0;0;0
robotics;robótica;0;0;0;0;0;0;0;0;0;0
robust;robusto;1;0;0;0;0;0;0;0;0;0
roc;roc;0;0;0;0;0;0;0;0;0;0
rock;Rocha;1;0;0;0;0;0;0;0;0;0
rocket;foguete;0;0;1;0;0;0;0;0;0;0
rocks;rochas;0;0;0;0;0;0;0;0;0;0
rod;haste;1;0;0;0;0;1;0;0;0;1
roe;ova;0;0;0;0;0;0;0;0;0;0
rogue;trapaceiro;0;1;0;0;1;0;0;0;0;0
role;Função;0;0;0;0;0;0;0;0;0;0
roll;rolo;0;0;0;0;0;0;0;0;0;0
roller;rolete;0;0;0;0;0;0;0;0;0;0
rollers;rolos;0;0;0;0;0;0;0;0;0;0
rollicking;brincalhão;1;0;0;0;0;0;1;0;0;0
rolling;laminação;0;0;0;0;0;0;0;0;0;0
romance;romance;1;0;0;1;0;1;1;1;1;1
romantic;romântico;1;0;0;1;0;0;1;0;0;1
romanticism;romantismo;1;0;0;0;0;0;1;0;0;0
romp;sapatão;1;0;0;0;0;0;1;0;0;0
roof;cobertura;0;0;0;0;0;0;0;0;0;0
rook;torre;0;1;1;0;1;0;0;0;0;0
room;quarto;0;0;0;0;0;0;0;0;0;0
roomy;espaçoso;0;0;0;0;0;0;0;0;0;0
roost;pousada;0;0;0;0;0;0;0;0;0;0
rooster;galo;0;0;0;0;0;0;0;0;0;0
root;raiz;0;0;0;0;0;0;0;0;0;0
rooted;enraizado;1;0;0;0;0;0;0;0;0;1
rope;corda;0;0;0;0;0;0;0;0;0;0
rosary;rosário;0;0;0;0;0;0;0;0;0;0
rose;rosa;0;0;0;0;0;0;0;0;0;0
rosemary;alecrim;0;0;0;0;0;0;0;0;0;0
rosette;roseta;0;0;0;0;0;0;0;0;0;0
roster;lista;0;0;0;0;0;0;0;0;0;0
rosy;rosado;1;0;0;0;0;0;0;0;0;0
rot;podridão;0;1;0;0;1;1;0;1;0;0
rota;rota;1;0;0;0;0;0;0;0;0;1
rotary;rotativo;0;0;0;0;0;0;0;0;0;0
rotate;rodar;0;0;0;0;0;0;0;0;0;0
rotation;rotação;0;0;0;0;0;0;0;0;0;0
rote;hábito;0;0;0;0;0;0;0;0;0;0
rotor;rotor;0;0;0;0;0;0;0;0;0;0
rotting;apodrecendo;0;1;0;0;1;0;0;0;0;0
rouge;rouge;0;0;0;0;0;0;0;0;0;0
rough;áspero;0;0;0;0;0;0;0;0;0;0
roughly;grosseiramente;0;0;0;0;0;0;0;0;0;0
roughness;rugosidade;0;1;0;0;0;0;0;0;0;0
roulette;roleta;0;0;0;1;0;0;0;0;0;0
round;volta;0;0;0;0;0;0;0;0;0;0
roundabout;carrossel;0;0;0;0;0;0;0;0;0;0
rounded;arredondado;0;0;0;0;0;0;0;0;0;0
roundup;arredondar para cima;0;0;0;0;0;0;0;0;0;0
rouse;despertar;0;0;0;0;0;0;0;0;0;0
rouser;rouser;0;0;0;0;0;0;0;0;0;0
rousing;vibrante;0;0;0;0;0;0;0;0;0;0
rout;derrota;0;1;0;0;0;0;0;0;0;0
route;rota;0;0;0;0;0;0;0;0;0;0
routine;rotina;1;0;0;0;0;0;0;0;0;1
rover;vagabundo;0;0;0;0;0;0;0;0;0;0
roving;itinerante;0;0;0;0;0;0;0;0;0;0
row;linha;0;1;1;0;0;0;0;0;0;0
rowdy;turbulento;0;1;0;0;0;0;0;0;0;0
royal;real;0;0;0;0;0;0;0;0;0;0
royalty;realeza;1;0;0;0;0;0;0;0;0;0
rub;esfregar;0;0;0;0;0;0;0;0;0;0
rubber;borracha;0;0;0;0;0;0;0;0;0;0
rubbers;borrachas;0;0;0;0;0;0;0;0;0;0
rubbing;fricção;0;0;0;0;0;0;0;0;0;0
rubbish;lixo;0;1;0;0;1;0;0;0;0;0
rubble;pedregulho;0;1;0;0;0;1;0;1;0;0
rubric;rubrica;1;0;0;0;0;0;0;0;0;0
ruby;rubi;0;0;0;0;0;0;0;0;0;0
rudder;leme;0;0;0;0;0;0;0;0;0;0
ruddy;corado;0;0;0;0;0;0;0;0;0;0
rudimentary;rudimentar;0;0;0;0;0;0;0;0;0;0
rudiments;rudimentos;0;0;0;0;0;0;0;0;0;0
rue;arruda;0;1;0;0;0;0;0;1;0;0
ruff;rufo;0;0;0;0;0;0;0;0;0;0
ruffle;irritar;0;1;0;0;0;0;0;0;0;0
rug;tapete;0;0;0;0;0;0;0;0;0;0
rugged;áspero;0;1;0;0;0;0;0;0;0;0
ruin;ruína;0;1;0;0;0;1;0;1;0;0
ruined;arruinado;0;1;1;0;1;1;0;1;0;0
ruinous;ruinoso;0;1;1;0;1;1;0;1;0;0
ruins;ruínas;0;0;0;0;0;0;0;0;0;0
rule;regra;0;0;0;0;0;1;0;0;0;1
ruler;régua;0;0;0;0;0;0;0;0;0;0
ruling;dominante;0;0;0;0;0;0;0;0;0;0
rum;rum;0;0;0;0;0;0;0;0;0;0
rumble;estrondo;0;0;0;0;0;0;0;0;0;0
rummage;remexer;0;0;0;0;0;0;0;0;0;0
rumor;rumor;0;1;0;0;0;0;0;1;0;0
rumored;rumores;0;0;0;0;0;0;0;0;0;0
rump;alcatra;0;0;0;0;0;0;0;0;0;0
runaway;fugir;0;1;0;0;0;0;0;1;0;0
runes;runas;0;0;0;0;0;0;0;0;0;0
rung;degrau;0;0;0;0;0;0;0;0;0;0
runner;corredor;0;0;0;0;0;0;0;0;0;0
running;corrida;0;0;0;0;0;0;0;0;0;0
runway;pista;0;0;0;0;0;0;0;0;0;0
rupture;ruptura;0;1;0;0;0;1;0;1;1;0
rural;rural;0;0;0;0;0;0;0;0;0;0
ruse;estratagema;0;1;0;0;0;0;0;0;0;0
rush;pressa;0;0;0;0;0;0;0;0;0;0
rust;ferrugem;0;1;0;0;0;0;0;0;0;0
rustic;rústico;0;0;0;0;0;0;0;0;0;0
rustle;sussurro;0;0;0;0;0;0;0;0;0;0
rusty;enferrujado;0;1;0;0;0;0;0;0;0;0
rut;barranco;0;0;0;0;0;0;0;0;0;0
ruth;ruth;1;0;0;0;0;0;0;0;0;0
ruthless;impiedoso;0;1;1;0;1;1;0;0;0;0
rye;centeio;0;0;0;0;0;0;0;0;0;0
saber;sabre;0;1;1;0;0;1;0;0;0;0
sable;zibelina;0;0;0;0;0;0;0;0;0;0
sabotage;sabotar;0;1;1;0;1;1;0;1;1;0
sac;saco;0;0;0;0;0;0;0;0;0;0
sack;saco;0;0;0;0;0;0;0;0;0;0
sacrament;sacramento;0;0;0;0;0;0;0;0;0;0
sacred;sagrado;0;0;0;0;0;0;0;0;0;0
sacrifices;sacrifícios;0;1;0;0;1;1;0;1;0;0
saddle;selim;0;0;0;0;0;0;0;0;0;0
sadly;tristemente;0;1;0;0;0;0;0;1;0;0
sadness;tristeza;0;1;0;0;0;0;0;1;0;1
safe;seguro;1;0;0;0;0;0;1;0;0;1
safeguard;salvaguardar;1;0;0;0;0;0;0;0;0;1
safekeeping;custódia;0;0;0;0;0;0;0;0;0;1
safety;segurança;0;0;0;0;0;0;0;0;0;0
saffron;açafrão;0;0;0;0;0;0;0;0;0;0
sag;decair;0;1;0;0;0;1;0;0;0;0
saga;saga;0;0;0;0;0;0;0;0;0;0
sage;sálvia;1;0;0;0;0;0;0;0;0;1
sail;vela;0;0;0;0;0;0;0;0;0;0
sailing;navegação;0;0;0;0;0;0;0;0;0;0
sailor;marinheiro;0;0;0;0;0;0;0;0;0;0
saint;santo;1;0;0;1;0;0;1;0;1;1
saintly;santo;1;0;0;1;0;0;1;0;1;1
salad;salada;0;0;0;0;0;0;0;0;0;0
salamander;salamandra;0;0;0;0;0;0;0;0;0;0
salary;salário;1;0;0;1;0;0;1;0;0;1
sale;venda;0;0;0;0;0;0;0;0;0;0
salesman;vendedor;0;0;0;0;0;0;0;0;0;0
salient;saliente;1;0;0;0;0;0;0;0;0;0
saline;salina;0;0;0;0;0;0;0;0;0;0
saliva;saliva;0;0;0;1;0;0;0;0;0;0
sally;surtida;0;0;0;0;0;0;0;0;1;0
salon;salão;0;0;0;0;0;0;0;0;0;0
saloon;salão;0;0;1;0;0;0;0;0;0;0
salt;sal;0;0;0;0;0;0;0;0;0;0
salty;salgado;0;0;0;0;0;0;0;0;0;0
salutary;salutar;1;0;0;0;0;0;1;0;0;1
salutation;saudação;0;0;0;0;0;0;0;0;0;0
salute;saudação;1;0;0;0;0;0;1;0;0;0
salvage;salvamento;0;0;0;0;0;0;0;0;0;0
salvation;salvação;1;0;0;1;0;0;1;0;0;1
salve;pomada;1;0;0;0;0;0;0;0;0;0
samba;samba;0;0;0;0;0;0;0;0;0;0
sameness;igualdade;0;0;0;0;0;0;0;0;0;0
samurai;samurai;1;0;0;0;0;1;0;0;0;0
sanctification;santificação;1;0;0;0;0;0;1;0;0;1
sanctified;santificado;0;0;0;0;0;0;0;0;0;0
sanctify;santificar;1;0;0;1;0;0;1;1;1;1
sanction;sanção;0;0;0;0;0;0;0;0;0;0
sanctioned;sancionada;0;0;0;0;0;0;0;0;0;0
sanctity;santidade;0;0;0;0;0;0;0;0;0;0
sanctuary;santuário;1;0;0;1;0;0;1;0;0;1
sand;areia;0;0;0;0;0;0;0;0;0;0
sandal;sandália;0;0;0;0;0;0;0;0;0;0
sander;lixadeira;0;0;0;0;0;0;0;0;0;0
sands;areias;0;0;0;0;0;0;0;0;0;0
sandy;arenoso;0;0;0;0;0;0;0;0;0;0
sane;sensato;0;0;0;0;0;0;0;0;0;0
sanguine;sanguíneo;1;0;0;0;0;0;0;0;0;0
sanitary;sanitário;1;0;0;0;0;0;0;0;0;0
sanity;sanidade;0;0;0;0;0;0;0;0;0;0
sans;sans;0;0;0;0;0;0;0;0;0;0
sap;seiva;0;1;0;0;0;0;0;1;0;0
sapphire;safira;0;0;0;0;0;0;0;0;0;0
sappy;viçoso;0;0;0;0;0;0;0;0;0;1
sarcasm;sarcasmo;0;1;1;0;1;0;0;1;0;0
sarcoma;sarcoma;0;1;0;0;0;1;0;1;0;0
sardonic;sardônico;0;1;0;0;0;0;0;0;0;0
sash;faixa;0;0;0;0;0;0;0;0;0;0
satanic;satânico;0;1;1;0;0;0;0;0;0;0
satchel;sacola;0;0;0;0;0;0;0;0;0;0
sate;satizfazer;0;0;0;0;0;0;0;0;0;0
satellite;satélite;0;0;0;0;0;0;0;0;0;0
satin;cetim;1;0;0;0;0;0;0;0;0;0
satire;sátira;0;0;0;0;0;0;0;0;0;0
satirical;satírico;0;0;0;0;0;0;0;0;0;0
satisfaction;satisfação;0;0;0;0;0;0;0;0;0;0
satisfactorily;satisfatoriamente;1;0;0;0;0;0;0;0;0;0
satisfied;satisfeito;1;0;0;0;0;0;1;0;0;0
saturate;saturar;0;0;0;0;0;0;0;0;0;0
saturated;saturado;0;1;0;0;1;0;0;0;0;0
saturation;saturação;0;0;0;0;0;0;0;0;0;0
sauce;molho;0;0;0;0;0;0;0;0;0;0
saucepan;panela;0;0;0;0;0;0;0;0;0;0
saucer;pires;0;0;0;0;0;0;0;0;0;0
saucy;atrevido;0;0;0;0;0;0;0;0;0;0
sauerkraut;chucrute;0;0;0;0;0;0;0;0;0;0
sauna;sauna;0;0;0;0;0;0;0;0;0;0
savage;selvagem;0;1;1;0;0;1;0;0;0;0
savagery;selvageria;0;1;1;0;0;1;0;0;0;0
savanna;savana;0;0;0;0;0;0;0;0;0;0
save;salvar;1;0;0;0;0;0;1;0;0;1
saving;economia;0;0;0;0;0;0;0;0;0;0
savings;poupança;1;0;0;0;0;0;0;0;0;0
savor;sabor;1;0;0;1;1;0;1;1;0;1
savory;saboroso;1;0;0;0;0;0;0;0;0;0
savvy;experiente;1;0;0;0;0;0;0;0;0;0
sawdust;serragem;0;0;0;0;0;0;0;0;0;0
sax;saxofone;0;0;0;0;0;0;0;0;0;0
saxophone;saxofone;0;0;0;0;0;0;0;0;0;0
scab;sarna;0;1;0;0;0;0;0;0;0;0
scabbard;bainha;0;0;0;0;0;0;0;0;0;0
scaffold;andaime;0;1;0;0;0;1;0;0;0;0
scaffolding;andaime;0;0;0;0;0;0;0;0;0;0
scale;escala;0;0;0;0;0;0;0;0;0;0
scales;balança;0;0;0;0;0;0;0;0;0;0
scallop;Vieira;0;0;0;0;0;0;0;0;0;0
scalp;couro cabeludo;0;0;0;0;0;0;0;0;0;0
scalpel;bisturi;0;1;0;0;0;1;0;0;0;0
scaly;com escamas;0;1;0;0;0;0;0;0;0;0
scan;digitalização;0;0;0;0;0;0;0;0;0;0
scandal;escândalo;0;1;0;0;0;1;0;0;0;0
scandalous;escandaloso;0;1;1;0;0;0;0;0;0;0
scanty;escasso;0;1;0;0;0;0;0;0;0;0
scape;escapo;0;0;0;0;0;0;0;0;0;0
scapegoat;bode expiatório;0;1;1;0;0;1;0;0;0;0
scar;cicatriz;0;1;1;0;1;1;0;1;0;0
scarab;escaravelho;0;0;0;0;0;0;0;0;0;0
scarce;escasso;0;1;0;0;0;1;0;1;0;0
scarcely;mal;0;1;0;0;0;0;0;1;0;0
scarcity;escassez;0;1;1;0;0;1;0;1;0;0
scare;susto;0;1;1;1;0;1;0;0;1;0
scarecrow;espantalho;1;1;0;0;0;1;0;0;0;0
scarf;lenço;0;0;0;0;0;0;0;0;0;0
scarlet;escarlate;0;0;0;0;0;0;0;0;0;0
scatter;espalhar;0;0;0;0;0;0;0;0;0;0
scattered;disperso;0;0;0;0;0;0;0;0;0;0
scattering;espalhamento;0;0;0;0;0;0;0;0;0;0
scavenger;limpador;0;1;0;0;0;0;0;0;0;0
scene;cena;0;0;0;0;0;0;0;0;0;0
scenery;cenário;0;0;0;0;0;0;0;0;0;0
scenic;cênico;0;0;0;0;0;0;0;0;0;0
scent;perfume;0;0;0;0;0;0;0;0;0;0
sceptical;cético;0;0;0;0;0;0;0;0;0;1
scepticism;ceticismo;0;0;0;0;0;0;0;0;0;0
schematic;esquemático;0;0;0;0;0;0;0;0;0;0
scheme;esquema;0;1;0;0;0;0;0;0;0;0
schism;cisma;0;1;1;0;0;0;0;0;0;0
schizophrenia;esquizofrenia;0;1;1;0;1;1;0;1;0;0
scholar;estudioso;1;0;0;0;0;0;0;0;0;0
scholarly;erudito;0;0;0;0;0;0;0;0;0;0
scholarship;bolsa de estudo;1;0;0;0;0;0;1;0;0;0
school;escola;0;0;0;0;0;0;0;0;0;1
schoolboy;estudante;0;0;0;0;0;0;0;0;0;0
schooling;educação escolar;0;0;0;0;0;0;0;0;0;0
schoolmaster;mestre-escola;0;0;0;0;0;0;0;0;0;0
schooner;escuna;0;0;0;0;0;0;0;0;0;0
sciatica;ciática;0;1;0;0;0;0;0;0;0;0
science;ciência;0;0;0;0;0;0;0;0;0;0
scientific;científico;1;0;0;0;0;0;0;0;0;1
scientist;cientista;1;0;0;1;0;0;0;0;0;1
scintilla;centelha;1;0;0;0;0;0;0;0;0;0
scintillation;cintilação;0;0;0;0;0;0;0;0;0;0
scintillator;cintilador;0;0;0;0;0;0;0;0;0;0
scion;rebento;0;0;0;0;0;0;0;0;0;0
scissors;tesoura;0;0;0;0;0;0;0;0;0;0
scoff;zombar;0;1;1;0;1;0;0;0;0;0
scold;repreender;0;1;1;0;1;1;0;1;0;0
scolding;repreensão;0;1;1;0;0;0;0;0;0;0
scoop;concha;0;0;0;0;0;0;0;0;0;0
scope;escopo;0;0;0;0;0;0;0;0;0;0
scorching;abrasador;0;1;1;0;0;0;0;0;0;0
score;Ponto;1;0;0;1;0;0;1;0;1;0
scores;pontuações;0;0;0;0;0;0;0;0;0;0
scorn;desprezo;0;1;1;0;0;0;0;0;0;0
scorpion;escorpião;0;1;1;0;1;1;0;0;1;0
scotch;escocês;0;1;0;0;0;0;0;0;0;0
scoundrel;canalha;0;1;1;0;1;1;0;0;0;1
scour;esfregar;0;0;0;0;0;0;0;0;0;0
scourge;flagelo;0;1;1;0;0;1;0;1;0;0
scout;escoteiro;0;0;0;0;0;0;0;0;0;0
scrabble;garatujar;0;0;0;0;0;0;0;0;0;0
scramble;atropelo;0;0;0;0;0;0;0;0;0;0
scrambling;embaralhamento;0;1;0;0;0;0;0;0;0;0
scrape;raspar;0;0;0;0;0;0;0;0;0;0
scrapie;scrapie;0;1;1;0;0;1;0;1;0;0
scraping;raspagem;0;0;0;0;0;0;0;0;0;0
scratch;arranhão;0;0;0;0;0;0;0;0;0;0
scream;gritar;0;1;1;0;1;1;0;0;1;0
screaming;gritando;0;1;1;0;1;1;0;0;0;0
screech;guincho;0;1;0;0;0;1;0;0;1;0
screen;tela;0;0;0;0;0;0;0;0;0;0
screwdriver;chave de fenda;0;0;0;0;0;0;0;0;0;0
screwed;aparafusado;0;1;1;0;0;0;0;0;0;0
scribble;rabisco;0;0;0;0;0;0;0;0;0;0
scribe;escriba;1;0;0;0;0;0;0;0;0;0
scrimmage;escaramuça;0;1;0;0;0;0;0;0;1;0
scrip;embornal;0;0;0;0;0;0;0;0;0;0
script;escrita;1;0;0;0;0;0;0;0;0;0
scriptural;bíblico;0;0;0;0;0;0;0;0;0;0
scripture;Bíblia;0;0;0;0;0;0;0;0;0;1
scroll;rolagem;0;0;0;0;0;0;0;0;0;0
scrub;esfrega;0;1;0;0;1;0;0;0;0;0
scrumptious;delicioso;1;0;0;0;0;0;0;0;0;0
scrupulous;escrupuloso;0;0;0;0;0;0;0;0;0;0
scrutinize;escrutinar;0;1;0;1;0;0;0;0;0;0
scrutiny;escrutínio;0;1;0;0;0;0;0;0;0;0
sculptor;escultor;0;0;0;0;0;0;0;0;0;0
sculpture;escultura;1;0;0;0;0;0;0;0;0;0
sculptured;esculpido;0;0;0;0;0;0;0;0;0;0
scum;escumalha;0;1;0;0;1;0;0;0;0;0
sea;mar;1;0;0;0;0;0;0;0;0;0
seaboard;litoral;0;0;0;0;0;0;0;0;0;0
seal;selo;1;0;0;0;0;0;0;0;0;1
seals;selos;0;0;0;0;0;0;0;0;0;1
seam;costura;0;0;0;0;0;0;0;0;0;0
seaman;marinheiro;0;0;0;0;0;0;0;0;0;0
seamless;sem costura;0;0;0;0;0;0;0;0;0;0
seamstress;costureira;0;0;0;0;0;0;0;0;0;0
seaport;porto;0;0;0;0;0;0;0;0;0;0
sear;cauterizar;0;1;0;0;0;0;0;0;0;0
search;pesquisa;0;0;0;0;0;0;0;0;0;0
searching;procurando;0;0;0;0;0;0;0;0;0;0
seared;queimado;0;0;0;0;0;0;0;0;0;0
seaside;beira-mar;0;0;0;0;0;0;0;0;0;0
season;estação;0;0;0;0;0;0;0;0;0;0
seasoned;temperado;1;0;0;0;0;0;0;0;0;0
seasoning;tempero;0;0;0;0;0;0;0;0;0;0
seat;assento;0;0;0;0;0;0;0;0;0;0
